N,URBANSIMX,URBANSIMY
699,1502579.63144000000,7424228.72795000000
700,1506405.70787000000,7424312.46844000000
701,1501529.39812000000,7421927.83086000000
702,1504242.70243000000,7421599.74293000000
703,1506301.96483000000,7421256.08411000000
704,1501460.98982000000,7419199.92637000000
705,1504081.18916000000,7419009.07350000000
706,1506328.74911000000,7419002.21353000000
707,1507487.32943000000,7421386.70175000000
708,1509392.88022000000,7421659.29238000000
709,1507416.98503000000,7419079.92038000000
710,1509384.12737000000,7419076.52159000000
711,1511925.95189000000,7422207.61737000000
712,1512056.17620000000,7420669.61067000000
713,1514178.75483000000,7421385.36852000000
714,1511980.18316000000,7418788.43170000000
715,1514230.46519000000,7419004.48674000000
716,1515663.81788000000,7421550.36709000000
717,1517368.64631000000,7421560.21360000000
718,1515599.51039000000,7418906.45083000000
719,1517320.19362000000,7418869.78201000000
720,1520126.40186000000,7420731.51400000000
721,1522313.78288000000,7421150.81233000000
722,1525022.86688000000,7421487.45794000000
723,1527706.99923000000,7421527.98320000000
724,1526870.60397000000,7418044.42455000000
725,1493910.65442000000,7415648.39990000000
726,1495464.88094000000,7415270.89275000000
727,1498442.67962000000,7416906.70221000000
728,1497608.32784000000,7415706.25532000000
729,1498112.10947000000,7413649.95107000000
730,1501208.99033000000,7415551.06597000000
731,1501480.88286000000,7413121.76679000000
732,1503226.14804000000,7416685.88301000000
733,1504335.72175000000,7414244.35232000000
734,1506131.92075000000,7415369.81148000000
735,1507286.83891000000,7414911.85830000000
736,1509322.95533000000,7416317.47354000000
737,1509311.98329000000,7413584.87828000000
738,1512056.38980000000,7416073.10169000000
739,1511997.39124000000,7413575.11555000000
740,1514205.19371000000,7414787.39045000000
741,1515585.09915000000,7416483.73798000000
742,1517278.52029000000,7415732.91383000000
743,1515612.08392000000,7413676.45663000000
744,1517280.36534000000,7413744.01128000000
745,1519800.70467000000,7414419.83636000000
746,1523672.88345000000,7416594.17743000000
747,1520689.26863000000,7411830.45909000000
748,1524784.11778000000,7412883.16883000000
749,1527678.26845000000,7415788.79713000000
750,1528344.09036000000,7413087.51136000000
751,1528555.59519000000,7411144.67262000000
752,1528254.08764000000,7408275.88764000000
753,1493459.29532000000,7412955.45073000000
754,1492376.21799000000,7409863.96684000000
755,1496166.69646000000,7409920.57997000000
756,1497056.05190000000,7407658.80377000000
757,1497970.16958000000,7411115.11183000000
758,1500471.02294000000,7409638.01576000000
759,1503351.67261000000,7409541.37796000000
760,1505846.07663000000,7409712.36937000000
761,1507473.48912000000,7410886.27049000000
762,1507390.63479000000,7408292.55945000000
763,1509438.08086000000,7409653.75489000000
764,1511647.37641000000,7408297.57169000000
765,1512328.81804000000,7410601.17299000000
766,1513958.81890000000,7409641.77768000000
767,1515348.59556000000,7409610.64273000000
768,1517335.31485000000,7409573.16936000000
769,1516396.03619000000,7405899.00888000000
770,1517987.81032000000,7405555.76989000000
771,1519580.40424000000,7408946.29672000000
772,1522393.59203000000,7409259.92786000000
773,1519977.31266000000,7405657.68933000000
774,1521892.71523000000,7404986.24296000000
775,1525814.74815000000,7408741.33341000000
776,1524035.11658000000,7406088.56224000000
777,1524953.06689000000,7403343.42631000000
778,1527576.32439000000,7405221.25024000000
779,1492508.89849000000,7404553.15009000000
780,1496049.68074000000,7404672.20572000000
781,1498607.47766000000,7404341.06179000000
782,1502690.89353000000,7405795.20150000000
783,1503315.23107000000,7403087.67087000000
784,1506534.76423000000,7404583.25796000000
785,1509257.64641000000,7404722.73512000000
786,1512052.21523000000,7404543.81283000000
787,1514632.27560000000,7403895.14899000000
788,1517188.03739000000,7402711.87263000000
789,1519847.90647000000,7402576.49432000000
790,1527213.67635000000,7449670.34648000000
791,1526719.29983000000,7448290.78007000000
792,1527752.84623000000,7448573.76631000000
793,1526438.83349000000,7446847.10661000000
794,1527712.06771000000,7446900.38581000000
795,1528474.06490000000,7449196.84203000000
796,1529286.35135000000,7449626.76812000000
797,1530093.99616000000,7449635.93476000000
798,1529289.98677000000,7448838.95416000000
799,1530088.72699000000,7448809.37295000000
800,1530840.01230000000,7448827.40277000000
801,1528472.56588000000,7448055.64874000000
802,1529295.86353000000,7448035.95754000000
803,1530066.46294000000,7448030.59926000000
804,1528459.70112000000,7446857.87318000000
805,1529303.83433000000,7447172.32042000000
806,1530074.82181000000,7447241.63165000000
807,1530849.15396000000,7447246.99372000000
808,1529284.66339000000,7446461.63657000000
809,1530079.44211000000,7446442.86227000000
810,1530845.58243000000,7446463.56961000000
811,1530858.83937000000,7449615.24887000000
812,1532076.06951000000,7449599.27818000000
813,1534052.86536000000,7449748.42099000000
814,1531674.39197000000,7448807.11800000000
815,1532437.72114000000,7448817.70047000000
816,1533277.32143000000,7448817.03896000000
817,1531682.70837000000,7448060.84897000000
818,1532448.57007000000,7448041.34883000000
819,1533285.20836000000,7448056.19417000000
820,1531672.41845000000,7447250.86580000000
821,1532446.75644000000,7447255.34078000000
822,1533325.45323000000,7447251.16276000000
823,1531685.24267000000,7446452.14303000000
824,1532459.52488000000,7446448.44485000000
825,1533291.03645000000,7446445.10972000000
826,1531691.83706000000,7445613.27754000000
827,1532465.76383000000,7445617.74931000000
828,1533295.79196000000,7445622.54479000000
829,1534010.88864000000,7448813.13851000000
830,1534834.56227000000,7448817.63530000000
831,1534023.42958000000,7448063.28249000000
832,1534838.91260000000,7448065.17156000000
833,1534036.29171000000,7447240.07375000000
834,1534826.98507000000,7447236.50216000000
835,1534040.81545000000,7446457.58107000000
836,1534831.36699000000,7446478.45994000000
837,1526964.72201000000,7445546.10938000000
838,1527486.06243000000,7443346.61635000000
839,1528510.20169000000,7445645.59719000000
840,1529271.02156000000,7445681.60171000000
841,1530055.15323000000,7445677.07540000000
842,1530853.19781000000,7445661.07606000000
843,1528509.45394000000,7444852.87041000000
844,1529281.69825000000,7444881.91687000000
845,1530059.84780000000,7444865.34316000000
846,1530858.03607000000,7444859.87978000000
847,1531673.59187000000,7444884.05503000000
848,1532481.22315000000,7444877.49646000000
849,1528492.62438000000,7444091.95304000000
850,1529286.35819000000,7444076.19155000000
851,1530071.37391000000,7444060.51050000000
852,1530828.02912000000,7444071.74227000000
853,1531626.17559000000,7444055.74226000000
854,1532456.10689000000,7444077.04580000000
855,1528478.79319000000,7442936.67854000000
856,1529292.61309000000,7442941.38149000000
857,1530073.20365000000,7442945.89192000000
858,1530903.63262000000,7442934.08248000000
859,1531634.37928000000,7442938.30403000000
860,1532431.48979000000,7442959.51584000000
861,1534047.25851000000,7445626.88587000000
862,1534813.14399000000,7445656.41791000000
863,1533328.85176000000,7444871.49662000000
864,1534001.81846000000,7444846.82969000000
865,1534817.90479000000,7444832.70398000000
866,1533245.85052000000,7444059.88030000000
867,1533987.92749000000,7444020.54741000000
868,1534827.97483000000,7444030.84719000000
869,1533262.02242000000,7442947.70547000000
870,1534042.80671000000,7442918.99987000000
871,1534790.55360000000,7442856.85539000000
872,1524043.00394000000,7462696.40382000000
873,1526764.02277000000,7457482.99485000000
874,1529365.26677000000,7455236.60819000000
875,1526736.11433000000,7463980.42047000000
876,1537227.51567000000,7463712.06060000000
877,1532845.52848000000,7454028.83432000000
878,1540422.62809000000,7457600.76245000000
879,1545963.81066000000,7458445.53188000000
880,1527422.48566000000,7450841.95029000000
881,1528544.64802000000,7450806.36499000000
882,1527466.95545000000,7452833.68841000000
883,1528477.81967000000,7452783.31462000000
884,1529308.19563000000,7452657.62181000000
885,1530225.45990000000,7455860.46117000000
886,1530117.71934000000,7452820.96155000000
887,1531716.93813000000,7452746.05728000000
888,1532967.46773000000,7452346.60140000000
889,1531180.72466000000,7450885.34811000000
890,1532637.43779000000,7450835.28292000000
891,1534271.16461000000,7454050.50144000000
892,1536689.90122000000,7453653.92217000000
893,1538503.34750000000,7453780.85150000000
894,1534959.50069000000,7452380.30402000000
895,1536727.89901000000,7452386.19178000000
896,1538304.67794000000,7452361.56217000000
897,1534113.92785000000,7451231.89455000000
898,1536666.11219000000,7451080.83094000000
899,1536454.44689000000,7449816.12440000000
900,1538497.10706000000,7451205.42980000000
901,1541088.57870000000,7451853.28960000000
902,1544065.09469000000,7451008.48819000000
903,1538445.79147000000,7449809.21468000000
904,1540390.62866000000,7449846.01370000000
905,1541886.85794000000,7449863.05456000000
906,1535625.03379000000,7448781.70109000000
907,1536828.06210000000,7448792.16264000000
908,1535612.38813000000,7448041.74211000000
909,1536816.71913000000,7448039.64012000000
910,1535617.72601000000,7447224.75791000000
911,1536818.89637000000,7447219.25650000000
912,1535618.58186000000,7446473.35763000000
913,1536820.94052000000,7446404.09118000000
914,1538418.12506000000,7448544.58646000000
915,1538409.55318000000,7447205.79560000000
916,1538413.36204000000,7446440.05747000000
917,1540718.99258000000,7448505.52195000000
918,1542202.03375000000,7448337.34055000000
919,1540797.85264000000,7447033.98002000000
920,1541981.60101000000,7446920.03031000000
921,1545133.85609000000,7447433.39287000000
922,1548023.38973000000,7449360.85205000000
923,1550609.74141000000,7445867.26148000000
924,1535636.84593000000,7445655.72701000000
925,1536819.95221000000,7445669.91122000000
926,1535625.04689000000,7444875.53618000000
927,1536816.04611000000,7444872.63283000000
928,1536328.31221000000,7444044.95899000000
929,1535603.69794000000,7442961.22770000000
930,1536851.57185000000,7443143.98747000000
931,1538401.12366000000,7445646.90877000000
932,1538399.80070000000,7444863.92169000000
933,1538419.99551000000,7443658.32436000000
934,1539970.29315000000,7443653.19144000000
935,1541285.21395000000,7445618.19711000000
936,1541160.34809000000,7444826.58590000000
937,1541553.30885000000,7443506.19572000000
938,1543463.82011000000,7443767.14981000000
939,1545729.04159000000,7443826.19639000000
940,1547448.44313000000,7443417.80374000000
941,1528687.84841000000,7441619.11604000000
942,1530230.30035000000,7441691.86396000000
943,1529197.60345000000,7440144.73773000000
944,1529991.97056000000,7440178.73384000000
945,1530815.85779000000,7440198.22912000000
946,1531605.14062000000,7441129.80831000000
947,1531635.42763000000,7439758.04529000000
948,1532372.71024000000,7440601.06868000000
949,1533615.14938000000,7440765.06039000000
950,1535198.21681000000,7440856.18623000000
951,1536795.53778000000,7440806.03339000000
952,1538364.06667000000,7440839.96342000000
953,1539903.68962000000,7440782.31876000000
954,1541574.70815000000,7441096.27322000000
955,1541587.00381000000,7439534.59588000000
956,1543070.20499000000,7441025.37331000000
957,1544698.82470000000,7441417.94880000000
958,1543125.65117000000,7439681.74295000000
959,1544800.56579000000,7439925.24855000000
960,1546258.92150000000,7440603.53059000000
961,1548020.04784000000,7440731.21277000000
962,1551012.17122000000,7440857.71381000000
963,1554991.60207000000,7440662.60121000000
964,1551077.20199000000,7438187.85793000000
965,1554563.37674000000,7438190.58013000000
966,1553838.57017000000,7436388.53873000000
967,1529166.77111000000,7437849.05295000000
968,1530093.20215000000,7437942.69086000000
969,1530794.45718000000,7437689.78782000000
970,1531561.56021000000,7437685.06020000000
971,1532433.65813000000,7437667.94125000000
972,1533606.67794000000,7437668.83782000000
973,1535168.16467000000,7437677.85015000000
974,1536752.65651000000,7437664.01885000000
975,1538290.90711000000,7437718.84243000000
976,1539953.64585000000,7437689.40932000000
977,1541574.60355000000,7437737.78100000000
978,1543157.20111000000,7437733.25216000000
979,1544743.67237000000,7437733.07607000000
980,1546237.27714000000,7437580.92738000000
981,1547932.31251000000,7437572.41284000000
982,1549521.64919000000,7437485.04217000000
983,1528993.24334000000,7434705.97589000000
984,1530125.21303000000,7434941.07364000000
985,1529098.99212000000,7432610.21105000000
986,1529991.10780000000,7432606.95871000000
987,1530772.04782000000,7434307.85973000000
988,1531580.10990000000,7434474.09956000000
989,1532401.98262000000,7434504.50881000000
990,1531902.08536000000,7432728.88824000000
991,1533558.08885000000,7434485.51493000000
992,1535150.49946000000,7434520.36873000000
993,1536781.64920000000,7434613.99612000000
994,1538355.42187000000,7434502.22722000000
995,1539907.03215000000,7434872.07073000000
996,1541568.21438000000,7435023.17096000000
997,1539928.73787000000,7433563.17549000000
998,1541448.77520000000,7433734.66301000000
999,1543164.66364000000,7434643.67690000000
1000,1544757.33368000000,7434652.85508000000
1001,1546195.11530000000,7434789.56686000000
1002,1547941.65436000000,7434777.60502000000
1003,1549478.82345000000,7434647.46160000000
1004,1551307.22591000000,7434793.30997000000
1005,1552373.89403000000,7432461.78303000000
1006,1553843.05728000000,7430925.39250000000
1007,1553372.09750000000,7434306.39267000000
1008,1554769.07448000000,7431644.86926000000
1009,1528933.15148000000,7431615.18817000000
1010,1529978.32512000000,7431907.90752000000
1011,1530696.34889000000,7431823.07529000000
1012,1530057.73250000000,7431335.61617000000
1013,1530790.33792000000,7431158.87213000000
1014,1532081.58411000000,7431412.34524000000
1015,1533566.38365000000,7432604.87907000000
1016,1535173.85590000000,7432588.68359000000
1017,1533576.18302000000,7431351.61836000000
1018,1535117.05896000000,7431411.87054000000
1019,1536806.17154000000,7432604.30129000000
1020,1536735.90537000000,7431344.14381000000
1021,1538359.69046000000,7432607.18777000000
1022,1539888.22430000000,7432621.05460000000
1023,1541505.64033000000,7432784.50351000000
1024,1538321.51610000000,7431490.83723000000
1025,1540106.59854000000,7431515.99532000000
