parcel_id,GRIDID
727936,22535
664226,35791
600136,16410
604656,15742
717568,17249
603991,15432
610103,9410
624026,20719
664511,21207
595061,22037
727961,22535
718157,28465
634710,28100
704922,28267
633245,28426
748999,29107
643021,21207
737803,26623
714849,26789
582610,24195
637697,30821
662613,34798
619742,34634
747763,33435
747194,33435
719876,31454
645779,29330
744441,32452
625629,32455
580598,32460
639074,32962
635986,31797
615665,32306
580778,31808
625707,31975
652593,32142
606030,14603
605247,15084
658548,14757
605447,14593
603688,11256
644305,5251
611630,7753
674518,7435
601562,15714
683338,6940
691690,11108
728135,7111
733199,8268
601586,15551
607535,14539
602326,13384
635932,12892
601379,13734
609969,9402
741041,891
750952,4073
664762,30147
582815,30145
583648,29981
636198,32478
657953,33640
588714,26677
705220,26014
708288,26013
728018,23692
733167,24022
591327,25200
662556,32130
731388,34138
689295,34466
716394,29625
723372,31122
729431,29151
686834,29970
657185,30806
716083,30800
694689,27350
654504,25361
708922,25518
722220,25689
731218,28992
744465,22700
599372,20227
733468,21536
677495,16915
677130,12594
734320,13413
698237,25435
721150,22384
688585,21888
616966,21057
704801,28096
726418,24967
666905,25794
623727,32283
659785,31632
651983,30970
722911,32302
605770,14766
659825,14934
703560,12101
720053,8759
610743,9264
706443,7102
706666,7102
658007,7598
612691,5414
623445,5409
626608,29648
655256,22713
666966,15747
718847,23048
664504,21373
633641,28925
686969,29917
736693,32599
585966,31313
585938,31479
672083,26338
590351,26504
672080,26339
738947,24935
737258,29947
591885,24855
568102,29644
566077,29960
566300,29961
582581,30792
566866,30461
582656,30461
671307,30627
727263,30626
708531,30792
687886,29809
615304,26017
566243,29961
566235,29960
584351,29959
566073,29960
689119,29810
568397,29976
723327,29974
630746,29974
707126,29807
583615,29973
583611,29973
715046,29808
723897,30141
723907,30141
685063,30473
685842,30308
668163,30306
668055,30140
655846,26675
731123,30306
685482,30474
685450,30474
651209,30305
638470,28999
638456,28999
693449,28833
650089,29002
665197,28836
650396,29003
731082,28007
620044,28009
674102,26678
730583,27843
586943,28995
626972,28995
569144,28498
569210,28497
661036,28497
586930,28996
586946,28996
569185,28497
679386,28663
679388,28663
745964,28662
568977,28498
587848,26673
716378,26676
719923,26840
588474,26676
675160,26675
620753,27013
588930,27345
588835,26846
710809,26846
588862,26847
627028,25847
676040,25680
630571,26013
724084,25847
620396,26347
647394,26184
734363,25853
669041,26346
615622,26345
702725,26346
626746,26182
626709,26181
626734,26181
685025,26347
685027,26347
685850,26514
615107,26347
615780,26018
615769,25852
590201,25688
647771,25688
642020,25363
688963,25529
688968,25695
727291,25529
700007,25694
689002,25528
620104,25362
629262,25188
657841,25023
637980,24856
637974,24856
629994,24856
671472,24357
591905,24521
591928,24355
627064,25025
649342,24860
590982,24860
701562,25026
701870,24859
590958,24859
692120,24863
667555,24861
667562,25028
692613,25028
667632,24864
629862,24030
729242,24195
708157,23527
621339,24362
701776,24196
593582,23868
593579,23868
641598,23536
666800,23870
593153,23703
697187,23537
669637,23693
592746,23859
708040,23692
628502,23857
708151,23693
626407,23693
626953,23855
592465,23857
717759,23688
717744,23688
717628,23688
635007,23854
634991,23854
634951,23854
634246,23688
735117,24023
710261,24189
723945,24024
650952,24354
592167,24023
671040,24354
727526,24021
729570,24187
728398,24187
638398,24353
710129,23528
670521,20378
592769,23528
621754,23694
628605,24028
591486,23863
702563,24358
693289,24193
651820,24026
711113,24028
684296,24029
684174,24029
684146,24029
683938,24029
684035,24028
684208,24029
684365,24029
684145,24029
684027,24029
748708,24026
630088,24193
728896,23863
654555,23531
709734,23697
702699,23863
679065,23697
694549,23033
656418,23365
592999,23531
718666,22867
594075,22702
627450,22702
627449,22702
694376,22701
735919,22867
669941,23368
593331,23368
593392,23202
725097,24703
724978,24537
724972,24537
703874,24702
595183,21547
595182,21547
723872,22045
703120,21878
703297,21878
726922,22045
657683,21057
657693,21057
657738,21056
735840,21221
657702,21056
656488,21054
598708,21220
667344,20888
572274,20887
572284,20887
572292,20887
572145,20555
572187,20721
598905,20722
572181,20721
727820,21044
597318,21044
653922,22039
629785,21871
652194,21873
652162,21872
631775,19551
652196,21873
633498,23686
592459,23852
618059,23852
633501,23686
592580,23356
633786,20375
701147,20211
718050,20046
596182,20212
676947,20544
676944,20543
669826,20377
669834,20377
646727,20043
597602,20542
633889,19552
633907,19552
657972,19386
678156,19387
675432,19553
679304,19387
677968,19553
569991,20216
623183,20381
647986,20381
647965,20381
647966,20381
570413,20548
571515,20388
571484,20388
735874,20392
598123,20052
716818,20051
639656,16910
653677,16745
662353,16744
600160,16741
652922,16576
600089,16904
682950,17075
652940,16742
640273,16910
653523,16741
653504,16744
573022,16748
573018,16749
573034,16582
573450,16750
655483,15427
625814,15592
604261,15426
604025,15425
600973,16256
600774,16254
652654,16422
652706,16421
575035,13417
574438,13417
575212,13583
575406,13582
575053,13583
606155,13750
575305,13582
574188,13084
574100,13084
574452,13253
574474,13252
574548,13250
574540,13250
573617,12917
752381,12750
752371,12584
715892,12750
715891,12750
752366,12584
677209,12591
677168,12592
677994,12758
685226,12591
677668,12758
677731,12591
677061,12756
752370,12584
732149,12749
732151,12749
602934,12253
602880,12916
693808,9082
575998,8911
576169,9077
577274,9075
635411,27933
634657,28098
661481,27931
661507,27931
661308,27931
639356,27932
639512,27932
732281,28266
732245,28432
732295,28432
734530,29090
618381,28930
751085,28762
751104,28928
618175,29096
668784,28597
751134,29262
751122,29096
648431,28764
648430,28764
733021,28431
734757,28432
732501,28431
732566,28431
618366,28930
738736,26241
730854,24579
730810,24579
730532,23915
738851,26568
743261,31611
743292,31611
743286,31611
736683,32433
748547,31776
744072,31610
721299,31940
743208,31611
736477,32437
639543,32770
722412,32604
736636,32933
639411,32770
639344,32769
722725,32604
668927,32768
668528,32934
582258,30785
742755,30617
657539,30782
714980,29455
715206,29456
715228,29457
653643,29786
653615,29786
734425,29621
734404,29787
715966,29457
715919,29292
566913,33799
715749,29623
652445,29457
662028,23978
725699,24473
725696,24472
699234,24638
725690,24472
703848,33468
695473,33302
658621,33305
710554,33140
712936,33303
711191,31618
726575,24639
739461,16490
699714,24638
672494,23643
673846,23812
580249,33131
580136,33462
689266,33129
566923,33799
694949,33136
695285,33136
579983,34132
581001,34299
641286,34465
580823,34798
580849,34632
711026,31452
655310,34632
684860,34300
580924,34133
743164,30482
743177,30648
616587,30813
683210,30650
722211,30151
724627,30815
711701,31783
693787,31617
693791,31783
711697,31783
694093,31784
628392,29656
681690,29823
625836,29989
732361,30154
585697,30155
619181,29324
683542,29987
686122,29159
687023,29159
686177,29159
687425,29656
618482,15424
605597,14930
660999,14926
586457,29655
650036,31966
679804,32297
679854,32463
635198,31628
706162,31628
581689,31630
635674,31794
717196,15427
634143,15094
605542,14926
664860,15095
751588,15258
710437,15260
682487,15427
717203,15261
591847,15093
604773,14599
606248,13764
606330,13934
748814,14099
606317,14267
696440,13266
607015,13434
748832,14099
606981,13100
722081,12772
722092,13103
606336,13435
606387,13600
683567,13931
699307,13764
617682,12099
631276,11934
631650,11934
610542,9093
679364,9094
719133,9259
622553,10387
610561,9260
578188,9591
578206,9592
648006,7910
663661,7911
612292,5751
682614,7413
611462,7082
611431,7577
611432,7577
682415,7580
603247,12232
608037,10560
609782,9906
603431,11734
603408,12231
578530,4747
578523,4747
579141,4415
578799,4914
740262,6039
608289,8709
653655,7223
608877,5405
608282,8713
721006,6722
646708,8051
740556,4211
643956,5231
612955,5224
744923,7599
646512,7929
646686,8095
708392,7435
651140,7432
706620,7101
689936,6932
708619,7268
611857,6937
640962,7931
640978,7764
646451,7929
657992,7432
726112,29420
583069,30964
702982,30140
583833,30135
583447,29315
629517,25197
697608,7749
686983,29970
676659,29972
686799,29971
661058,30134
661588,30300
661749,30466
583118,30469
672310,30470
708526,23359
704493,23028
670209,23534
707298,23700
707313,23700
593204,23700
593140,23866
665026,23361
692192,22203
692188,22203
705829,16244
748940,16247
640536,16412
600287,16247
705831,16244
752243,16248
747592,27939
747502,27939
749275,27941
747402,28106
747495,28106
751413,27941
567855,29479
567520,29148
567786,29313
567334,29148
746513,28637
584019,29299
691004,29298
730350,28480
677693,28811
584799,28973
585820,26990
588319,26669
700943,28636
682890,8764
682886,8763
610540,9094
680058,8928
644054,5417
724678,6941
683324,6940
689466,7273
721463,6444
721052,6611
721477,6610
689451,7771
662508,8766
671697,7440
728138,6945
583414,29648
705244,29983
649455,29980
583643,29982
583671,29648
583646,29649
568252,29811
706918,29979
626886,29648
621090,29647
686257,29980
687138,29814
677851,29979
568246,29645
706956,29812
692447,29813
742075,5411
717539,5410
618280,5574
608990,6075
608947,5575
618270,5574
599513,17238
600064,17735
599979,17573
753192,17410
620649,23044
595955,23043
633714,22711
650191,22877
590792,25356
616204,25522
590735,25522
590714,25355
678761,25355
656526,25355
745192,25355
678056,25522
590746,25688
688760,22879
705424,23375
595968,23375
634263,23541
595954,23044
641441,22711
666048,15414
668737,15414
743020,16080
666317,15415
666328,15416
666334,15417
665948,15747
735651,16080
600224,16245
600214,16079
668727,15248
668656,15247
666065,15248
698922,16080
633794,29253
680362,29588
726186,29586
633855,29585
686942,30083
726927,29752
680359,29591
594844,21870
591887,24688
658282,17078
607003,13266
644516,13939
611250,8253
598846,21388
650971,24369
699008,27766
621513,18569
613044,4236
635610,26855
581926,31120
567548,29312
685817,21547
653090,22039
612235,6583
627075,25026
693076,25026
599380,20393
732175,12749
661524,27931
633628,29260
736944,29262
597734,20045
737928,26733
668249,32769
668441,32769
608088,9726
609659,10075
612993,5222
727099,20225
584196,29966
633354,29308
567568,29144
743295,31611
663665,7911
725006,30637
700700,30963
641126,29644
567459,29312
567979,29476
744735,29477
567725,29311
680656,29311
627635,29142
627656,29143
748442,30468
748454,30469
708011,30139
616414,30138
628997,29145
567388,29145
629563,29145
700132,28813
627632,29142
751567,28977
567045,29146
567415,29146
695072,28648
585009,28814
710385,28814
664645,28650
668254,28818
585242,28818
695387,27172
745141,27331
587841,26838
588056,27667
653783,27666
670758,27335
745482,27332
745457,27332
665034,27336
588506,27504
694967,27339
695152,27337
728496,27503
588357,27170
681058,27337
745100,27498
587718,27670
745066,27332
745073,27332
745157,27331
587926,27673
588950,27510
651786,27342
588920,27344
588988,27344
694387,27677
635081,27672
693170,27671
630457,27014
630456,27014
658714,26848
657111,26848
710479,27512
589067,27347
589102,27180
694693,27349
632745,27185
663035,27513
681719,27513
694215,27183
711319,26688
589212,26853
668373,26687
626282,25359
591067,25523
700488,25525
591063,25523
676845,25690
590996,25357
741419,25532
624341,25358
677387,25358
643157,25358
677370,25358
654491,25361
641550,25359
649681,25526
731333,26012
731745,26012
599290,19894
715126,25351
684666,25516
649164,25516
649188,25516
664466,25516
693535,25516
622050,26015
715056,25351
616047,25519
590609,25354
698862,25353
590050,25685
689330,26183
687120,26017
687117,26017
693851,26015
676317,25683
679493,25851
622057,26016
622037,25849
653767,25851
692205,26016
678471,26185
655729,26353
655704,26353
658139,26353
655722,26352
678612,26186
641924,26517
641956,26518
651121,26350
692541,26185
701979,26349
683342,26349
693518,26350
692563,26184
684867,26515
590181,26184
669523,26514
590080,26515
640440,25859
589939,26187
691241,25857
640437,25858
690685,25857
700978,26025
742342,26187
651212,26354
656580,26519
656537,26520
655521,26355
656619,26519
656771,26519
710651,26522
710657,26522
630939,26357
678079,26358
631295,26357
633093,26523
710142,26524
667793,25187
667309,25020
711685,26190
709937,26523
714949,25862
667740,25696
685854,25184
590577,25182
649567,24852
590425,25182
685987,25185
620185,24853
667303,25185
667712,25187
686333,24855
620208,24853
688271,24854
622329,24520
669672,24686
649941,24519
592070,24521
592078,24687
699044,24354
668574,24518
631622,24525
631385,24359
631182,24525
569387,28666
568774,28332
569291,28665
622831,28819
736194,28155
641347,28982
585128,28816
694930,28651
585277,28651
718229,28649
585033,28815
585245,28484
695757,28817
752119,28666
569247,28665
568893,28334
569122,28498
747622,28335
568869,28335
568864,28335
568865,28335
735570,28502
735575,28502
683312,28502
683308,28502
587774,28337
569371,28667
706329,28336
569030,28501
694892,28338
671798,28337
650386,28837
617396,28838
616624,28671
734991,28340
587381,28506
689124,28505
587423,28507
587528,28341
568733,28167
568633,28167
568650,28167
618159,27837
655433,27837
623611,28168
568679,28003
568449,28002
568463,28001
587962,27674
587794,28006
568560,28169
724749,28172
641109,28007
641110,28007
724754,28173
700220,28005
587892,28006
568545,28169
620041,28009
621116,27678
620517,27844
620052,28009
620493,28010
649091,28176
620464,27844
706780,28175
690184,28990
711231,28824
689809,28990
711228,28824
631306,28823
724318,28826
722232,28661
724233,28826
697306,28492
697701,28492
697699,28492
624063,27992
624602,27992
705961,28325
588110,28159
705980,28325
705651,28492
746184,28325
653132,28492
683166,28655
684404,28489
683157,28655
586681,28822
624074,27992
684987,27991
625386,27992
625491,28157
625573,28158
684825,28157
684832,28157
735173,27990
744665,28493
744817,28494
688852,8078
721089,28328
588231,27829
690494,28163
697446,28163
725859,28162
726912,28163
726752,28162
726837,28163
692849,28330
586893,28495
745679,28496
586851,28495
587611,27668
644135,27173
644136,27173
668327,27667
688287,24524
642678,24524
643277,24524
626350,24856
591945,24690
723250,24691
635569,8079
681542,7580
680998,7746
633879,8245
647706,8077
611272,8243
697228,8241
643612,25432
698736,25270
699080,25435
643517,25267
699264,25437
643551,25266
619514,25265
619481,25265
619467,25099
722476,25102
697552,25434
699089,25436
697996,25437
646752,24942
672099,24937
680743,24939
738406,25937
738948,25103
699595,25270
699591,25270
672221,24937
646845,25108
680749,24939
595631,22386
596821,21557
688546,22054
688466,22219
713912,21054
718728,22219
688403,22053
688471,22053
719573,22384
596731,21553
641736,21555
677489,21554
729853,21555
686286,21221
596802,21721
616486,21057
616484,21057
648695,20725
623033,20725
622154,20891
629674,21051
629755,21383
629745,21383
616289,21217
729380,21217
693705,21221
710170,21221
598709,21054
729396,21220
673753,21055
616280,21052
616276,21052
572318,21052
598930,20888
709823,20554
571739,20720
571767,20720
595586,21547
680822,21214
596949,21050
678936,21050
736483,21050
736370,21050
571116,20884
571127,20884
622616,20884
570866,20716
640783,21546
703910,21047
701322,21213
597087,21047
691031,21048
691038,21048
701340,21213
701316,21212
570663,20714
570132,20549
570601,20549
571187,20881
570743,20714
675556,20712
675801,20879
570929,20714
705707,21705
701929,21707
692873,21374
594857,21870
664539,21373
695337,21373
695720,21373
695738,21539
692864,21374
650881,21705
649792,21539
664489,21207
664434,21373
657698,21373
594976,21540
676748,25024
732430,25190
638175,25190
647246,25189
591575,24693
591565,24693
591576,24693
720076,24527
719789,24527
716741,24527
735969,24692
591622,24692
591559,24361
706788,24859
679004,24528
673703,25028
626541,25030
714934,25193
715424,25194
621249,25194
712765,31118
712234,31119
622375,31283
581635,31120
581845,31119
622674,30954
617032,25197
664637,25031
654355,25197
654360,25197
692080,24365
626441,24365
626437,24365
670414,24695
670415,24695
671906,24697
643008,24529
642789,24529
667512,24863
624169,24534
621430,24534
710209,24367
616018,24698
630000,24698
615374,24700
627480,24032
591686,24365
591739,23867
591750,23866
591765,23867
752531,23865
664110,24364
670333,24363
733307,24034
638047,24200
704467,23028
628849,23360
701072,23364
708068,23363
730288,23027
697038,22863
697041,22863
673257,22863
672865,22698
672639,22864
672643,22864
594576,22700
669846,22533
594606,22533
651877,22368
594559,22866
671017,22532
638680,22201
698905,23027
690292,22861
669573,22201
594349,22530
594403,22531
620972,22536
700589,22037
650847,22204
727958,22535
594276,22538
676797,22371
593162,22371
638282,22370
676872,22371
676881,22372
724007,22537
723873,22537
647102,23205
593511,23205
658431,23206
595787,24870
742088,23204
730795,23039
593120,23204
734822,22705
594212,22705
734823,22705
594310,22539
679331,22377
679328,22377
695612,23373
728680,23208
706814,23208
621295,23043
702151,23704
702161,23705
751953,24037
702186,23705
729140,21876
651661,21876
595512,21711
595152,21877
703255,21878
595516,22042
593787,22208
734619,22540
570423,20548
689791,22043
593845,22374
626174,23543
591496,24039
707700,24039
631184,23709
596030,23709
700386,23546
700812,23545
709129,24211
718896,24372
700415,23545
657901,24208
706754,23877
708751,24209
595917,24704
595915,24704
619258,24703
619595,24537
709134,24211
595876,24870
638133,24372
595829,24207
713406,23879
735108,23046
663864,23048
663916,23213
621827,23046
614816,22213
649365,22214
596310,22381
664676,22048
649360,22213
721795,22213
570167,20384
745931,22712
651225,22713
596269,22380
686446,22380
719562,22715
627515,22715
700901,22382
719374,22550
674802,21714
674812,21714
674838,21714
730956,21714
635540,20374
618549,19717
598076,19551
708050,19884
597809,20698
597901,19880
598374,19381
638958,19884
630741,19388
677964,19553
715455,19554
618138,19719
569683,20051
570450,20549
570442,20549
570174,20384
570418,20548
570432,20548
570125,20549
570051,20383
569957,20218
569952,20218
570026,20383
570316,20384
569675,20052
570201,20384
570230,20385
570225,20385
570294,20384
569560,20219
569832,20219
638747,20717
570085,20552
623699,20719
624037,20719
571603,20553
698413,20553
698408,20553
571435,20387
663256,20386
570653,20716
743004,20716
631085,20221
571298,20055
570239,20386
570234,20386
570808,20718
570145,20551
570465,20551
641165,20556
642627,20557
571371,20222
571388,20222
571356,20222
599014,20224
599037,20058
599155,20224
727071,20225
620600,20227
727109,20226
727100,20225
599081,20059
599287,19894
727154,20060
654735,20061
654663,20061
654657,20061
654649,20228
637756,19731
637749,19730
637743,19730
639290,19398
696919,19398
599560,19232
696610,19564
696896,19563
615535,19565
599258,19728
718376,19728
628113,18736
643013,18902
583087,30632
643965,18737
643962,18737
644551,19069
642115,19068
697862,19068
707442,20053
712064,19721
712365,19721
628967,19888
642881,19727
640607,16246
711924,19721
695342,19389
640883,16246
640858,16246
741979,15411
657068,30803
642270,19889
598166,19390
599236,19893
598667,20058
599453,19065
643124,19726
599413,19065
748954,16247
748900,16247
748916,16247
705398,16410
721603,15577
604662,15245
696028,15744
721430,15578
742682,15412
743326,15412
720718,15577
742689,15412
573338,16747
573149,16581
573069,16581
573111,16580
573130,16581
573141,16581
746278,17410
697377,16913
599678,16914
658440,17078
658262,17078
572681,16250
708735,17579
713702,17413
734580,17080
677481,16915
668220,16916
668593,16916
733645,17080
681855,17744
681852,17744
715506,17249
714745,17415
713726,17414
712159,17248
665185,16916
712131,17249
678871,17083
601074,16752
600439,16585
724148,16752
601099,16752
600454,16585
600519,16584
654327,16919
625978,16589
627392,16754
653719,16588
727329,16587
727328,16587
724997,30637
631257,15757
750926,30967
663737,16753
620893,16088
601278,16090
631265,15757
619054,30800
724880,30636
663727,16753
630989,15922
631260,15756
626114,15925
633700,16424
642704,15927
601196,16257
741669,15927
745275,16094
745259,15928
710358,15598
745293,16094
659835,15432
659266,15597
658383,15430
658758,15430
659301,15430
600688,16418
572723,16251
572930,16417
572972,16418
650876,16087
650806,16086
604699,16086
604436,15918
604544,15754
604507,15752
604205,15753
632649,15588
700554,15089
629184,15423
629483,15423
604201,15754
604738,15754
708610,15257
604921,15422
647324,15588
647329,15588
604064,15755
575199,13584
668280,13420
638874,12759
630671,12758
678445,12758
704407,13420
575144,13585
606699,12586
630482,12591
724250,12425
710362,12091
575677,12922
709202,12092
730242,12092
724248,12425
729861,12092
606790,12590
573878,12918
573745,12921
573839,12919
573509,12755
573634,12918
669546,12923
657233,13255
713432,13089
575258,13088
575249,13254
712491,13089
575382,13581
575635,13746
575641,13746
709884,30966
575082,13580
574614,13414
574440,13415
655128,13414
574451,13415
574230,13083
713109,13079
714597,13246
574270,13249
574271,13249
713170,13080
574591,13249
574206,13083
748001,12746
750820,12745
751872,12745
746951,12581
746854,12581
747961,12912
749098,12746
749950,12746
705685,12748
748662,12747
748631,12913
748633,12913
746898,12913
577817,9412
621570,9744
610196,9577
577788,9579
577905,9579
577787,9413
656848,30803
656802,30804
656755,30804
713870,30804
609775,10079
577836,9578
621564,9745
618888,9578
610360,9422
576205,9077
576873,9076
576925,9076
576946,9075
576975,9075
639001,9409
639561,9408
576118,9079
577691,9081
577595,9081
576392,9245
576712,8582
577420,8581
617380,8914
576777,8914
576103,9078
576105,9078
577396,8414
577432,8415
576232,9078
703508,8416
695849,7748
666945,7914
695555,8415
652490,8249
651949,8249
652016,8249
696304,7915
696298,7914
663695,7918
702839,8584
611101,8584
577656,8915
611122,8750
631966,8251
631003,8250
652003,8250
577459,8583
577349,8412
576895,8410
577129,8413
577096,8578
690600,8412
577091,8412
577094,8578
577376,8413
728353,8575
703761,7912
634378,8079
702780,8078
634369,8080
650973,22040
595107,22039
710577,21875
712056,21875
650017,22039
644776,22040
726999,21542
727241,21376
594491,21709
620984,21542
595293,21542
641537,21541
628190,21044
595349,21378
655159,21707
595250,21376
595330,21378
727841,21211
651675,21710
703503,21545
703607,21545
703539,21711
725246,21378
633026,21208
592255,24346
674669,23680
751978,24508
691319,24516
592232,24181
731167,25347
736374,25678
735966,25678
729083,25512
752011,24342
733159,23187
689827,23021
689315,23022
709448,23353
712303,23354
592372,23352
712285,23353
752986,23684
633309,24351
718692,25513
590120,25843
592294,23517
592392,23185
649074,23683
734670,23517
674545,23682
622246,25514
623070,26339
635064,22859
635065,22859
635361,22859
633198,22858
633571,23025
686760,22859
635480,22860
594726,22197
634558,22362
633437,23025
632890,22859
679622,21202
680231,21201
703679,21368
703646,21368
743537,21533
635814,21534
680130,21036
657376,21203
655598,21203
655637,21205
622984,21203
655628,21039
701397,20707
597672,20542
727672,20544
728250,20705
704257,20704
705091,20705
699834,20537
702083,20706
701380,20707
704677,20704
597512,20538
730002,20874
730217,21039
730246,21039
672320,21036
651364,21038
730252,20873
729995,21039
731026,20874
730728,20873
730647,20873
730990,20380
597976,20049
694814,20047
730679,20049
644174,24441
643431,24772
645184,24774
645122,24607
644667,24773
644147,24606
690272,24767
644259,24606
643382,24772
643407,24772
643394,24773
643361,24772
644479,24442
644486,24441
672792,28101
704594,28267
672832,27934
637860,28266
704722,28101
720602,27937
669363,27273
752216,27438
669392,27272
751289,27273
751284,27273
750563,27273
648815,27771
716363,28102
720595,27936
669296,27438
751386,27776
747308,28106
747314,28106
751356,27941
751433,27941
753388,28273
673677,27761
751022,28754
674918,28092
674930,28092
619019,29098
662473,29098
619000,29097
749515,28766
688233,29266
645761,28433
705105,28432
645762,28433
662529,28766
697907,28268
682985,29265
681402,29097
705143,28432
645619,28599
748867,28599
645615,28599
645739,28433
717474,29439
746340,29107
675052,26457
717300,26788
624007,26950
625286,26619
624652,26620
675533,26455
675529,26455
675524,26455
714010,27455
714850,26789
713556,27455
713599,27289
715696,26789
715103,26625
716680,26625
714825,26624
714504,27456
714352,27456
749925,25964
716963,26294
714095,27122
713484,27287
716703,26461
660929,29152
621952,29153
621983,29153
583487,29316
630177,29485
630173,29485
722162,29485
642463,29316
586728,29153
742919,28988
662112,28987
688644,29316
724833,29151
636997,30789
638714,29791
724811,29151
636993,30789
636989,30788
636976,30789
582372,30788
733144,30455
566607,30292
566631,30128
566629,30128
566355,30129
642381,30127
566674,30295
566464,30125
711535,29465
711543,29631
711533,29631
565765,29628
565950,29795
566011,29794
752008,29467
625880,29632
625900,29632
584091,30130
725056,30131
638731,29460
631901,29460
584341,29793
565726,29461
638870,29463
631944,29626
581745,30958
712440,30792
581863,31285
710836,30958
652363,30956
644077,31286
716804,31290
664832,30629
582917,30465
615065,30464
582798,30297
566873,30462
705254,30462
712556,30961
712555,30961
581824,31294
716292,31625
714113,31460
599990,17077
622589,18736
686833,29804
686921,29804
660844,30134
702273,29640
685875,29639
741756,29972
702290,29640
702223,29640
656738,30804
656936,30637
566423,30126
582995,30467
686982,29971
686972,29805
686822,29971
686809,29971
646539,18738
738859,25739
739200,22257
738873,26569
738717,26074
739189,22921
579598,22424
579565,22092
730869,24578
738007,26739
739160,22755
721268,31941
721272,31941
721248,32106
736993,31109
743290,31611
742507,31445
747950,31776
751322,31610
751342,31610
747229,31775
721329,31774
721394,32105
721292,31940
743209,31611
736697,31938
668906,32768
722677,32603
722710,32770
722423,32604
696496,32934
639789,32769
668530,32768
696545,32933
582237,30618
742763,30618
743103,30782
743073,30782
743066,30783
582227,30615
653379,29620
653354,29619
734444,29621
734374,29787
734399,29787
716243,29789
653266,29620
715754,29789
739422,16490
662782,24143
725689,24805
672516,23809
663365,24145
671938,24309
671862,23810
671861,24307
726080,24473
662325,23978
673001,23976
726640,24471
725739,24473
672925,23975
699724,24638
580158,33300
566973,33965
580276,33296
720902,33465
658820,33471
659570,33139
695484,33302
694951,32970
632535,11935
580848,34632
700817,34299
662916,30648
743158,30482
682579,30152
743162,30648
724637,30815
711699,31783
711027,31452
710859,31452
711382,31617
680372,29822
696179,29821
619270,29324
586567,30153
732379,29988
686829,29159
687391,29159
586455,29490
619201,29490
650044,31966
730362,31965
679789,32296
631519,31296
637386,31796
683065,31298
732318,31631
731915,31631
631522,31297
581602,30963
632659,31462
743431,31297
698101,15093
712789,14928
664966,15095
664862,15095
604004,15258
715396,15425
605457,14428
605665,14598
699304,13765
606241,13433
748792,13932
727564,12768
681836,13269
696449,13101
607021,13436
722075,12937
681820,13268
722099,13103
682669,13931
632552,12100
619325,12099
577801,9425
578357,9758
578354,9759
724591,10089
735025,7745
682423,7414
682424,7414
682105,7579
663650,8076
735032,7745
611439,7909
682448,7413
603309,11732
746291,10723
603203,11568
603531,10738
609822,10238
609886,9898
603146,12074
609925,10565
609910,10399
711643,9901
608052,10230
609798,10237
609663,10074
603276,12237
625595,10561
578540,4747
578591,4913
608113,8709
608124,9207
608353,7226
625784,7060
740294,5378
740552,4378
642917,5395
612969,5229
648615,5228
608575,6894
608290,8216
608294,8876
608814,5728
608599,6226
644549,5063
608731,5889
608355,7722
653788,7555
608715,5555
740426,4877
668130,30472
566038,29794
565873,29963
566240,29960
566237,29960
584176,29958
566343,29963
582651,30628
582681,30461
566861,30462
582666,30628
709330,30959
687146,29643
568258,29810
723322,29974
568311,29810
583913,29808
583898,29808
723351,29974
583905,29642
668178,30471
668125,30471
667039,30472
685396,30308
667083,30472
587038,28831
683002,28832
569520,28832
587070,28836
728418,29001
728542,29000
622303,28009
647833,28007
620064,28174
731071,28174
704934,28173
568983,28498
692588,28994
586845,28662
586860,28496
729880,28993
711614,26840
678171,26511
684853,26179
588379,26839
588513,27008
729216,26677
717220,26677
673217,26508
589901,26510
588766,26843
588457,27175
588618,27175
588701,27176
588548,27176
588928,27179
588923,27013
721384,26846
732302,26847
705218,26180
676047,25680
632413,25681
721903,26012
620401,26347
620378,26347
620416,26348
615596,26345
735503,25852
615745,26018
615729,26018
590228,25688
590247,26185
641687,25362
620111,25528
688927,25528
641699,25529
641626,25362
688908,25528
700003,25694
620098,25528
568407,25189
634354,25188
634222,25188
641336,24521
641344,24522
629209,24523
641328,24522
641259,24521
701618,25192
673585,25192
657475,24860
667227,25192
590920,25191
700907,25192
673591,25192
701580,25192
627048,25191
668295,24861
591156,25029
680270,24864
694725,25030
711738,24865
629924,24030
729250,24195
676346,24197
641593,23536
657023,23702
593575,23868
593591,23868
704154,23538
693976,23869
702458,23703
593608,23703
707535,23859
707520,23858
707952,23527
592705,23691
592699,23526
592695,23692
723660,23855
592464,23857
628437,23689
626940,23856
646407,23525
717770,23688
635029,23854
723822,24024
723969,24023
627236,24025
671410,24025
651116,24354
592199,24354
651794,24355
701287,24189
733176,24023
733163,24023
735179,24022
638350,24353
592182,24020
727510,24021
728274,24188
592218,24188
727517,24022
729597,24187
704061,24022
710128,23528
709976,23528
710536,23695
592801,23861
621761,23861
621910,23695
657142,23528
710005,23528
657029,23528
592798,23860
656032,23528
657460,23860
710789,23862
592527,23696
721042,24358
630055,24358
684106,24029
683989,24029
684031,24028
684048,24029
732187,24026
630377,24193
689328,23697
621707,23863
709610,23697
708560,23697
709638,23697
649723,23034
622233,23366
616924,23366
622235,23366
649521,23365
592975,23365
594045,23033
592648,23200
718669,23200
649954,22703
692826,22702
676156,22868
694378,22701
593645,22702
594134,23035
627268,23367
